Id,Label
1699,FSA Rule Based Heuristic Approach
1700,Finite State Automata
1705,character mappings
1709,WordNets
1710,IndoWordNet
1711,BKYMON
1720,Noisy parallel corpora
1728,JSON - encoded HTTP
1729,XML - RPC
1731,semantic distance
1733,Concept - Sememe tree
1734,HowNet
1736,interactive cross - answer
1737,α1-抗胰蛋白酶缺乏症
1738,OOV term translation
1739,α1antitrypsin deficiency
1740,Bayesian Net
1742,Unicode encoding
1743,Semi - supervised
1750,Mulinex
1751,word by -
1752,co - occurrence - based phrasal translation
1758,Anaphora Resolution system
1759,Anaphora
1763,knowledge - based contextual overlap WSD
1766,Sogou
1767,Sogou English
1774,Dynamic Bayesian network
1775,DBN)-based
1776,edit distance
1777,ED
1778,DBN - based edit distance
1786,Nearest Neighbor Cosine Classifier
1787,full machine translation
1788,dictionary - based bi
1799,term
1800,similarity - based translationphrase identification
1802,Statistical modelling
1823,latent semantic space
1824,bilingual semantic relationship
1825,partial least squares
1826,latent semantic spaces
1827,semantic relationship
1835,Standardsystemen
1836,GIRT - Daten
1837,semantic spaces
1843,vector - space representations
1852,tree - kernel based Support Vector Regression
1853,document - alignment algorithm
1854,SMT)based
1855,MT - based
1860,multilingual association dictionary
1862,Single WUs
1863,WUs
1864,Multi Word Units
1865,ClinicalTrials.gov
