Id,Label
1559,Tsoi algorithm
1560,Back - PropagationThrough - Time
1626,Newman - Girvan NG modularity function
1627,fuzzy validity index
1628,fuzzy PID control
1629,variable universe fuzzy controller
1630,variable universe fuzzy PID control
1631,PID control
1632,improved universe fuzzy PID
1633,self - organization controller
1634,self - organization competition neural network
1643,neuralnetwork - type SIRMs
1644,fuzzy inference method
1646,Gaussian
1647,pi - sigma neural network
1648,artiicial neural networks
1660,observer - based robust adaptive variable universe fuzzy control
1661,dynamic self - structure
1662,closed
1663,dynamic structure
1687,fuzzy control mechanism
1688,Intelligent mobile robot
1690,fuzzy logic ANN CFNN
1691,compensated
1741,dynamic state - feedback controller
1742,High - Order Sliding Mode technique
1743,flexible Hypersonic Vehicle model
1744,flexible Hypersonic Vehicle longitudinal dynamics
1765,variable weight combination forecasting approach
1766,variable weight combination forecasting model
1767,adaptive genetic algorithm
1768,Shanghai GDP Simulation
1771,online training
1772,wind energy control system
1776,least - squares policy
1841,dynamic set - point adjustment
1842,PI proportional - integral controller
1843,solar photo - voltaic system
1844,control theory
1845,maximum - likelihood parameter
1846,Markov chain
1881,inverted pendulum
1895,Ripple Minimization
1896,Switched Reluctance Motors
1897,Sensorless Control
1908,k - means algorithm
1909,pattern recognition algorithm
1925,switching fuzzy model
1926,close - loop system
1927,fuzzy Lyapunov function FLF
1939,Fuzzy ART Variant
1940,Fuzzy ART algorithm
1949,re - heater
1950,Steam turbine
1953,field strength prediction
1967,adaptive neural robust controller
1968,differential reconstruction
1974,Back Propagation learning algorithm
1990,language computation
1991,general neural networks
1992,fuzzy authority value
1993,logic inference
1994,distributed processing
1995,semantic type
1999,fuzzy flip - flop F
2000,Fuzzy D flip - flop based neurons
2001,Fuzzy Flip - Flop based Neural Networks FNN
2002,fuzzy D flip
2003,fuzzy D flip - flop neurons
2064,mutual utility independence
2065,mutual weak difference independence
2066,mutual difference independence
2079,RV - based ITFNN
2080,interval type- fuzzy modeling framework
2081,RV - based
2082,interval kernel
2083,reduced - set vector - based interval type-
2088,Differential DE
2101,divide conquer method
2102,divide - method
